dit,ca,moa,max_cc,buggy,Voting_Prediction,Voting_Pred_Prob,RandomForest_Prediction,RandomForest_Pred_Prob,AdaBoost_Prediction,AdaBoost_Pred_Prob
3.0,2.0,1.0,4.0,False,False,0.373855866141,False,0.333333333333,False,0.469573068807
2.0,4.0,2.0,2.0,False,False,0.335049395676,False,0.4,False,0.46047748762
1.0,3.0,0.0,2.0,False,False,0.123734038968,False,0.0,False,0.151009250296
3.0,5.0,1.0,1.0,True,True,0.543532418604,True,0.6,True,0.539578730128
5.0,1.0,0.0,1.0,True,False,0.189421236669,False,0.1,False,0.177976399038
5.0,1.0,0.0,1.0,False,False,0.189421236669,False,0.1,False,0.177976399038
5.0,2.0,0.0,1.0,False,False,0.199811983546,False,0.4,False,0.18529632825
1.0,4.0,0.0,1.0,False,False,0.106630243478,False,0.0,False,0.160754426339
5.0,2.0,0.0,1.0,False,False,0.199811983546,False,0.4,False,0.18529632825
0.0,1.0,0.0,1.0,False,False,0.0705566023821,False,0.0,False,2.76247483819e-07
3.0,0.0,0.0,2.0,False,False,0.15775841736,False,0.0639880952381,False,0.11205608967
3.0,4.0,0.0,2.0,True,True,0.523011471637,True,0.85,True,0.801055573479
0.0,1.0,0.0,1.0,False,False,0.0705566023821,False,0.0,False,2.76247483819e-07
2.0,0.0,0.0,0.0,False,False,0.104764106146,False,0.0,False,0.0542062851215
2.0,3.0,0.0,1.0,True,False,0.29990981768,False,0.340384615385,True,0.501677931337
5.0,2.0,0.0,1.0,False,False,0.199811983546,False,0.4,False,0.18529632825
1.0,0.0,0.0,0.0,False,False,0.0811364271098,False,0.0,False,0.00361958220866
5.0,1.0,0.0,1.0,False,False,0.189421236669,False,0.1,False,0.177976399038
1.479139,1.0,1.0,1.0,True,False,0.476450966691,True,1.0,True,0.892582078707
2.0,2.0,0.0,4.0,False,False,0.275787680504,False,0.4,False,0.457076871552
2.0,1.0,0.0,0.0,False,False,0.114868627152,False,0.1,False,0.0689102954813
1.0,1.0,0.0,1.0,False,False,0.146068434358,False,0.135169341278,False,0.491032676611
3.0,1.0,1.0,1.0,False,False,0.281432535637,False,0.249897186147,False,0.49520817676
2.0,1.0,2.0,1.0,False,False,0.281455382898,False,0.0,False,0.233812533557
3.0,0.0,0.0,1.0,False,False,0.230037658372,False,0.258377594628,False,0.495335152534
5.0,4.0,1.0,1.0,False,True,0.596528628431,False,0.395,False,0.422700759899
1.0,8.0,0.0,1.0,False,False,0.09901360495,False,0.0428571428571,False,0.111657998512
1.0,8.0,0.0,1.0,False,False,0.09901360495,False,0.0428571428571,False,0.111657998512
1.0,3.0,0.0,4.0,False,False,0.235744231742,False,0.1,False,0.141021167027
3.0,2.0,2.0,3.0,True,True,0.747511989796,True,0.8,True,0.65627932006
2.0,2.0,0.0,1.0,False,False,0.161565729017,False,0.0833348024524,False,0.484857667156
1.0,1.175763,0.797977,3.968032,True,True,0.58974917333,True,0.9,True,0.642042149905
1.731645,1.0,0.0,1.193097,True,False,0.449313695562,True,0.923076923077,True,0.853389172036
4.0,1.0,2.0,2.0,False,True,0.71523117061,True,0.8,False,0.460052901013
5.0,0.0,0.0,1.0,False,False,0.175944143004,False,0.0,True,0.505856688201
4.0,1.0,0.0,0.0,False,False,0.162789524915,False,0.4,False,0.422075535372
1.0,6.0,0.0,1.0,False,False,0.18790731103,False,0.220833333333,False,0.492048949281
2.0,2.0,0.0,1.0,False,False,0.161565729017,False,0.0833348024524,False,0.484857667156
0.0,2.0,0.0,2.0,False,False,0.089699624765,False,0.0,False,0.0127628944297
1.0,1.0,2.0,3.0,False,True,0.656018116751,True,0.7,True,0.780982340817
1.0,6.0,0.0,2.0,True,False,0.206250635464,False,0.145833333333,False,0.166368953111
5.0,0.0,0.0,1.0,False,False,0.175944143004,False,0.0,True,0.505856688201
2.0,1.0,0.0,1.0,False,False,0.231540811174,False,0.420833333333,False,0.494019533802
1.0,1.0,2.0,1.0,False,False,0.326097872795,False,0.290384615385,False,0.39295232658
4.0,1.0,0.0,3.0,False,True,0.582322102368,False,0.0,False,0.198414560139
2.0,3.0,0.0,1.0,False,False,0.29990981768,False,0.340384615385,True,0.501677931337
1.0,1.0,0.0,1.0,False,False,0.146068434358,False,0.135169341278,False,0.491032676611
1.0,0.0,0.0,2.0,False,False,0.100570269814,False,0.0,False,0.0506872549508
1.0,3.0,1.0,1.0,False,False,0.306238730708,False,0.45,False,0.498427294576
2.527681,2.614105,2.100087,3.532454,True,True,0.76593638102,True,0.9,True,0.929533351231
1.0,0.0,0.0,1.0,False,False,0.0893957189034,False,0.0262148394241,False,0.475616237951
3.0,1.0,1.0,1.0,True,False,0.199770740065,False,0.0904866332498,False,0.482137804922
1.0,3.0,1.0,2.0,False,False,0.167900745265,False,0.1,False,0.290687456851
2.0,0.0,0.0,1.0,False,False,0.100264902286,False,0.00733333333333,False,0.0782078330193
1.0,1.0,0.0,3.0,False,False,0.148708650256,False,0.0,False,0.089077351253
3.0,0.0,1.0,1.0,False,False,0.154252556208,False,0.0105263157895,False,0.118199310324
1.0,1.0,0.0,1.0,True,False,0.125574842112,False,0.102937757583,False,0.489062424517
3.0,3.0,1.0,4.0,True,True,0.535904011711,False,0.35,False,0.453839551836
4.0,1.0,1.0,3.0,False,False,0.28042557874,False,0.0,False,0.182607758955
3.0,0.0,0.0,0.0,False,False,0.106518049419,False,0.1,False,0.0790540352833
3.0,0.299159,0.0,0.0,True,False,0.110082132499,True,0.7,True,0.621726991206
3.0,2.0,0.0,1.0,False,False,0.140607435657,False,0.0896516653954,False,0.153858420261
3.0,0.0,0.0,0.0,True,False,0.106518049419,False,0.1,False,0.0790540352833
2.0,1.0,0.0,1.0,False,False,0.166481342641,False,0.13373015873,False,0.484550727504
3.0,0.254924,0.0,0.0,True,False,0.109559685191,True,0.7,True,0.554944960332
5.0,2.0,0.0,1.0,False,False,0.17049208621,False,0.0,False,0.176120129779
2.0,0.0,0.0,2.0,False,False,0.12222682542,False,0.1,False,0.0954428330584
1.0,5.0,0.0,1.0,False,False,0.11467924504,False,0.0,False,0.139434203407
2.0,1.0,0.0,3.0,False,False,0.178479843369,False,0.025,False,0.161439789018
3.0,3.0,0.0,1.0,False,False,0.149523166691,False,0.06,False,0.188627018614
2.0,0.0,0.0,3.0,False,False,0.162543097324,False,0.1,False,0.485563570611
5.0,1.0,1.0,1.0,True,False,0.201967365299,False,0.04,False,0.177117003357
2.0,2.0,0.0,1.0,False,False,0.150787060436,False,0.101904761905,False,0.485084179703
3.0,4.0,0.0,2.0,True,True,0.519842736247,True,1.0,True,0.806509114117
1.0,1.0,1.0,1.0,False,False,0.241983633336,False,0.398015873016,False,0.497473190564
2.0,1.0,0.0,2.0,True,False,0.190325532899,False,0.236666666667,False,0.486892870946
3.0,1.0,1.0,1.0,False,False,0.199770740065,False,0.0904866332498,False,0.482137804922
3.0,1.0,0.0,0.0,True,False,0.118087474646,False,0.314757980487,False,0.471710049352
3.0,1.0,0.0,0.0,True,False,0.118087474646,False,0.314757980487,False,0.471710049352
3.0,6.0,1.0,1.0,False,True,0.540552343205,False,0.4,True,0.665251318993
3.0,1.068941,1.0,1.0,True,False,0.200752926686,False,0.17996031746,True,0.508406996783
1.0,1.0,0.0,3.0,False,False,0.148708650256,False,0.0,False,0.089077351253
1.0,8.0,0.0,1.0,False,False,0.117651333578,False,0.0,False,0.13725264583
1.0,0.0,0.0,1.0,False,False,0.0893957189034,False,0.0262148394241,False,0.475616237951
2.597704,1.0,0.0,1.0,True,False,0.201844402001,True,0.557403483132,True,0.731067705688
3.0,1.0,1.0,1.0,True,False,0.199770740065,False,0.0904866332498,False,0.482137804922
1.985457,3.535696,0.0,2.452163,True,True,0.510664985222,False,0.4,True,0.518063305977
5.0,1.0,0.433603,1.0,True,False,0.170760212782,True,0.556666666667,True,0.58388433747
1.0,0.0,0.0,1.0,False,False,0.0893957189034,False,0.0262148394241,False,0.475616237951
4.0,3.0,0.0,2.0,False,True,0.532026852626,False,0.2,False,0.304046761559
4.0,1.0,1.0,2.0,False,False,0.222346061363,False,0.13,False,0.263491254111
4.0,1.0,1.0,2.0,False,False,0.222346061363,False,0.13,False,0.263491254111
1.0,4.0,2.0,1.0,False,False,0.253958482015,False,0.11,False,0.0541085471275
3.0,1.0,0.456462,1.0,True,False,0.220853926717,False,0.476882040637,True,0.605822061206
3.0,1.519395,1.005913,2.635966,True,False,0.243256271074,True,0.7,False,0.377735172011
3.0,1.0,1.0,1.0,True,False,0.199770740065,False,0.0904866332498,False,0.482137804922
3.0,2.0,2.0,2.0,True,False,0.339104993851,False,0.4,False,0.308420996081
1.173136,1.330422,0.073083,3.723328,True,True,0.540326623202,True,0.8,True,0.611369859017
1.0,2.0,0.0,3.0,False,False,0.494147990338,True,0.6,True,0.770484080326
1.0,2.0,1.0,3.0,True,False,0.207551439942,False,0.4,False,0.497250305861
3.0,1.0,1.0,1.0,False,False,0.199770740065,False,0.0904866332498,False,0.482137804922
3.0,1.0,0.0,1.0,True,False,0.209189323519,False,0.265734697642,False,0.493749726388
1.0,1.0,0.0,3.0,False,False,0.148708650256,False,0.0,False,0.089077351253
2.738177,1.665921,0.004632,1.0,True,False,0.465666389888,True,0.833333333333,True,0.933086768214
4.673849,1.0,0.040792,1.0,True,False,0.288896839816,False,0.237023809524,True,0.522616837953
3.0,1.0,0.0,1.0,False,False,0.209189323519,False,0.265734697642,False,0.493749726388
1.0,1.0,0.0,1.0,True,False,0.125574842112,False,0.102937757583,False,0.489062424517
2.0,0.0,0.0,1.0,False,False,0.100264902286,False,0.00733333333333,False,0.0782078330193
2.0,0.0,0.0,1.0,False,False,0.100264902286,False,0.00733333333333,False,0.0782078330193
2.0,0.0,0.0,1.0,False,False,0.100264902286,False,0.00733333333333,False,0.0782078330193
2.0,0.0,0.0,1.0,False,False,0.100264902286,False,0.00733333333333,False,0.0782078330193
2.0,0.0,0.0,1.0,False,False,0.100264902286,False,0.00733333333333,False,0.0782078330193
2.0,0.0,0.0,1.0,False,False,0.100264902286,False,0.00733333333333,False,0.0782078330193
2.0,0.0,0.0,1.0,False,False,0.100264902286,False,0.00733333333333,False,0.0782078330193
2.0,0.0,0.0,1.0,False,False,0.100264902286,False,0.00733333333333,False,0.0782078330193
2.0,0.0,0.0,1.0,False,False,0.100264902286,False,0.00733333333333,False,0.0782078330193
2.0,0.0,0.0,1.0,False,False,0.100264902286,False,0.00733333333333,False,0.0782078330193
2.0,0.0,0.0,1.0,False,False,0.100264902286,False,0.00733333333333,False,0.0782078330193
2.0,0.0,0.0,1.0,False,False,0.100264902286,False,0.00733333333333,False,0.0782078330193
1.0,1.0,1.0,3.0,False,False,0.192791906904,False,0.367613636364,True,0.512603244002
1.0,1.0,0.0,3.0,False,False,0.146419322324,False,0.0,False,0.0835187900795
5.0,1.0,0.0,1.0,False,False,0.355516351653,False,0.294047619048,True,0.500149348769
2.26157,1.0,0.0,2.0,True,False,0.480516022713,True,0.805555555556,True,0.776561989658
3.0,0.0,0.0,0.0,False,False,0.284007819581,True,0.578095238095,False,0.497352185728
1.0,7.0,0.0,1.0,False,False,0.430909285811,True,1.0,True,0.985562666034
1.0,7.0,0.0,1.0,False,False,0.430909285811,True,1.0,True,0.985562666034
2.0,1.0,0.0,1.0,True,False,0.115460641324,False,0.0,False,0.0191399470884
4.0,1.0,1.0,3.0,False,False,0.309213486074,False,0.2,False,0.157425729177
2.0,2.0,0.0,1.0,False,False,0.160468352644,False,0.175503663004,False,0.486020011238
1.0,5.0,0.0,1.0,False,False,0.102724937046,False,0.0,False,0.193930782648
1.0,7.0,0.0,1.0,False,False,0.430909285811,True,1.0,True,0.985562666034
1.0,3.0,1.0,1.0,True,False,0.219379398602,False,0.1,False,0.491475842104
4.0,1.0,1.0,1.0,True,True,0.548629810224,True,0.725,True,0.822146333539
3.0,1.0,0.0,1.0,True,False,0.215368705044,False,0.181015718028,False,0.493133354635
1.165251,3.507281,0.0,1.152488,True,False,0.442833546537,False,0.5,True,0.510355690015
4.0,1.0,0.0,1.0,False,False,0.166268367479,False,0.0,False,0.0945408285273
1.0,7.0,0.0,1.0,False,False,0.430909285811,True,1.0,True,0.985562666034
3.0,1.0,0.0,1.0,False,False,0.215368705044,False,0.181015718028,False,0.493133354635
4.0,1.0,0.0,1.0,False,False,0.166268367479,False,0.0,False,0.0945408285273
2.0,0.0,1.0,1.0,False,False,0.14082339867,False,0.0,False,0.101622512386
1.0,2.0,1.0,4.0,True,False,0.44726693426,False,0.35,True,0.564696982593
1.0,1.0,0.0,1.0,False,False,0.136086563161,False,0.097044259751,False,0.490315740517
3.0,0.0,0.0,2.0,False,False,0.155122455908,False,0.0422222222222,False,0.104362787619
3.0,0.0,0.0,1.0,False,False,0.224479411336,False,0.244585137085,False,0.495939261533
2.815618,1.743412,0.0,0.196068,True,False,0.465886457916,True,0.8,True,0.839860429976
3.0,1.0,1.0,1.0,True,False,0.269210132575,False,0.236586452763,False,0.494094244466
2.0,2.0,0.0,1.0,False,False,0.160468352644,False,0.175503663004,False,0.486020011238
3.0,1.0,0.0,1.0,False,False,0.215368705044,False,0.181015718028,False,0.493133354635
1.0,6.809062,0.0,1.0,True,False,0.431514744943,True,0.8375,True,0.781691390252
1.0,1.0,1.0,1.0,False,False,0.243542813216,False,0.306462842713,False,0.496360086195
0.0,0.0,0.0,1.0,False,False,0.0625347241994,False,0.0,False,0.0799014100138
0.0,0.0,0.0,1.0,False,False,0.0625347241994,False,0.0,False,0.0799014100138
2.0,1.0,1.0,4.0,True,True,0.647626850151,False,0.4,True,0.735438996556
0.0,1.0,1.0,1.0,False,False,0.214283582678,False,0.188308080808,False,0.319189042681
1.0,1.0,1.0,3.0,False,False,0.192791906904,False,0.367613636364,True,0.512603244002
1.0,0.0,0.0,1.0,False,False,0.0899215932409,False,0.0236168692462,False,0.478705457276
1.0,1.0,0.0,1.0,False,False,0.136086563161,False,0.097044259751,False,0.490315740517
3.0,0.0,1.0,1.0,False,False,0.17066836762,False,0.0,False,0.112640342645
1.0,4.0,0.0,1.0,False,False,0.103150074374,False,0.0,False,0.155933347662
4.0,1.0,0.0,1.0,False,False,0.166268367479,False,0.0,False,0.0945408285273
3.0,1.0,0.0,2.0,False,False,0.23564282351,False,0.156666666667,False,0.489100562213
3.0,2.0,1.0,1.0,False,False,0.197260773801,False,0.0,False,0.159404593501
1.0,1.0,0.540381,1.0,True,False,0.436119462347,True,0.698015873016,True,0.652502329418
4.0,3.0,0.0,1.0,False,False,0.183129886401,False,0.0,False,0.146135890073
1.0,0.0,0.0,1.0,False,False,0.0899215932409,False,0.0236168692462,False,0.478705457276
1.0,0.0,0.0,2.0,False,False,0.100703602821,False,0.0,False,0.0553850371312
4.0,4.0,0.0,1.0,True,False,0.185531637036,False,0.1,False,0.185027022006
2.0,0.0,0.0,2.0,False,False,0.127466090452,False,0.0,False,0.106765619728
3.0,1.0,0.0,1.0,True,False,0.215368705044,False,0.181015718028,False,0.493133354635
1.0,7.0,0.0,1.0,True,False,0.430909285811,True,1.0,True,0.985562666034
4.0,1.0,1.0,1.0,False,True,0.548629810224,True,0.725,True,0.822146333539
1.166907,1.0,0.0,1.0,True,False,0.427958818063,False,0.380695053402,True,0.523159133396
1.0,4.0,0.0,1.0,False,False,0.103150074374,False,0.0,False,0.155933347662
3.0,0.580523,0.0,0.483253,True,False,0.461857658953,True,1.0,True,0.999970313456
2.0,2.0,0.0,1.0,False,False,0.160468352644,False,0.175503663004,False,0.486020011238
1.14742,1.696095,0.0,0.033994,True,False,0.422991930628,False,0.321052631579,True,0.533101676377
0.0,0.0,0.0,1.0,False,False,0.0625347241994,False,0.0,False,0.0799014100138
1.679317,3.782934,0.0,1.340817,True,False,0.461442526274,True,0.85,True,0.585255726544
3.0,1.0,1.0,1.0,False,False,0.269210132575,False,0.236586452763,False,0.494094244466
3.0,1.0,0.0,1.0,False,False,0.215368705044,False,0.181015718028,False,0.493133354635
1.0,1.0,0.0,1.0,False,False,0.136086563161,False,0.097044259751,False,0.490315740517
1.0,0.0,0.0,1.0,False,False,0.0899215932409,False,0.0236168692462,False,0.478705457276
3.0,1.0,1.0,1.0,False,False,0.269210132575,False,0.236586452763,False,0.494094244466
1.0,1.0,0.0,1.0,False,False,0.136086563161,False,0.097044259751,False,0.490315740517
3.0,1.0,1.0,1.0,False,False,0.269210132575,False,0.236586452763,False,0.494094244466
3.0,3.0,1.0,1.0,True,False,0.204134872035,False,0.1,False,0.424371800209
1.0,1.0,0.0,1.0,False,False,0.136086563161,False,0.097044259751,False,0.490315740517
2.0,6.0,0.0,2.0,False,False,0.484480460997,False,0.4,True,0.638652807376
4.0,2.0,0.0,1.0,True,False,0.176624995598,False,0.0,False,0.154135460643
1.0,3.0,0.0,2.0,False,False,0.122932518698,False,0.1,False,0.140505239007
1.0,1.0,0.0,1.0,True,False,0.136086563161,False,0.097044259751,False,0.490315740517
2.0,2.0,1.0,1.0,False,True,0.516401541538,False,0.306666666667,False,0.458449103594
1.0,3.0,1.0,1.0,False,False,0.320611408131,True,0.609523809524,False,0.498650936688
1.0,6.0,0.0,1.0,False,False,0.113576332892,False,0.1,False,0.167603428453
4.0,0.0,0.0,1.0,False,False,0.166803883167,False,0.0,False,0.0779455349409
1.0,1.0,0.0,1.0,False,False,0.165223240584,False,0.195415790172,False,0.491371975462
1.0,2.0,0.0,1.0,False,False,0.180840340551,False,0.219576129518,False,0.492138604685
1.0,3.0,0.0,2.0,False,False,0.140669285395,False,0.0,False,0.161501548372
3.0,1.0,0.0,1.0,False,False,0.271845111365,False,0.366155377302,False,0.496982671993
2.367405,1.0,0.0,1.313208,True,False,0.484566936398,True,0.9375,True,0.984372153431
1.0,0.0,0.0,1.0,False,False,0.0999963733727,False,0.0,False,4.08447669294e-05
1.0,5.0,0.0,1.0,False,False,0.118245818203,False,0.0,False,0.165858455367
3.0,0.0,0.0,1.0,False,False,0.258472409794,False,0.288455433455,False,0.495539696328
1.337182,2.444539,0.0,1.0,True,False,0.461769572758,True,1.0,True,0.815872575168
3.0,0.0,0.0,1.0,False,False,0.258472409794,False,0.288455433455,False,0.495539696328
1.0,0.0,0.0,1.0,False,False,0.0999963733727,False,0.0,False,4.08447669294e-05
1.0,0.0,0.0,1.0,False,False,0.0999963733727,False,0.0,False,4.08447669294e-05
1.0,0.0,0.0,1.0,False,False,0.0999963733727,False,0.0,False,4.08447669294e-05
1.0,0.0,0.0,1.0,False,False,0.0999963733727,False,0.0,False,4.08447669294e-05
1.0,0.0,0.0,1.0,False,False,0.0999963733727,False,0.0,False,4.08447669294e-05
1.0,0.0,0.0,1.0,False,False,0.0999963733727,False,0.0,False,4.08447669294e-05
1.0,0.0,0.0,1.0,False,False,0.0999963733727,False,0.0,False,4.08447669294e-05
1.0,0.0,0.0,1.0,False,False,0.0999963733727,False,0.0,False,4.08447669294e-05
1.0,0.0,0.0,1.0,False,False,0.0999963733727,False,0.0,False,4.08447669294e-05
1.0,0.0,0.0,1.0,False,False,0.0999963733727,False,0.0,False,4.08447669294e-05
1.0,0.0,0.0,1.0,False,False,0.0999963733727,False,0.0,False,4.08447669294e-05
1.0,0.0,0.0,1.0,False,False,0.0999963733727,False,0.0,False,4.08447669294e-05
1.0,0.0,0.0,1.0,False,False,0.0999963733727,False,0.0,False,4.08447669294e-05
1.0,0.0,0.0,1.0,False,False,0.0999963733727,False,0.0,False,4.08447669294e-05
1.0,0.0,0.0,1.0,False,False,0.0999963733727,False,0.0,False,4.08447669294e-05
1.0,0.0,0.0,1.0,False,False,0.0999963733727,False,0.0,False,4.08447669294e-05
4.0,1.0,0.0,1.0,False,False,0.181101166468,False,0.0,False,0.108393515044
1.0,0.0,0.0,1.0,True,False,0.0999963733727,False,0.0,False,4.08447669294e-05
1.0,1.0,1.0,1.0,True,False,0.265808744757,False,0.42,False,0.496720981537
1.0,1.0,1.0,1.0,False,False,0.265808744757,False,0.42,False,0.496720981537
1.0,1.0,0.0,2.0,False,False,0.195095658753,False,0.274062881563,False,0.486830347004
1.0,1.0,0.0,1.0,False,False,0.165223240584,False,0.195415790172,False,0.491371975462
3.0,1.0,0.0,2.0,False,False,0.252062028291,False,0.201785714286,False,0.491150630265
1.0,0.0,0.0,1.0,False,False,0.0999963733727,False,0.0,False,4.08447669294e-05
4.0,1.0,0.0,1.0,False,False,0.181101166468,False,0.0,False,0.108393515044
4.0,1.0,0.0,1.0,False,False,0.181101166468,False,0.0,False,0.108393515044
1.0,6.0,0.0,1.0,False,False,0.113576332892,False,0.1,False,0.167603428453
1.0,1.0,1.0,1.0,False,False,0.265808744757,False,0.42,False,0.496720981537
1.0,1.0,0.0,1.0,False,False,0.165223240584,False,0.195415790172,False,0.491371975462
1.0,1.0,1.0,1.0,False,False,0.265808744757,False,0.42,False,0.496720981537
1.0,1.0,0.0,1.0,False,False,0.165223240584,False,0.195415790172,False,0.491371975462
3.0,1.0,0.0,1.0,False,False,0.271845111365,False,0.366155377302,False,0.496982671993
1.0,0.0,0.0,1.0,False,False,0.0999963733727,False,0.0,False,4.08447669294e-05
1.0,2.0,0.0,1.0,False,False,0.180840340551,False,0.219576129518,False,0.492138604685
0.0,1.0,0.0,1.0,False,False,0.0842192171659,False,0.0,False,2.29050681639e-07
2.0,0.0,1.0,1.0,False,False,0.158484348414,False,0.0,False,0.0713573235677
1.0,2.0,1.0,1.0,False,False,0.149524648946,False,0.25,False,0.227617704346
1.0,2.0,1.0,1.0,False,False,0.149524648946,False,0.25,False,0.227617704346
2.0,1.0,1.0,2.0,True,True,0.532178878766,True,0.616666666667,True,0.67317357518
1.0,5.0,0.0,1.0,False,False,0.118245818203,False,0.0,False,0.165858455367
1.0,1.0,0.0,1.0,False,False,0.165223240584,False,0.195415790172,False,0.491371975462
2.581519,1.850911,0.0,1.397088,True,True,0.500080631708,True,1.0,True,0.887196276867
1.0,1.0,0.0,1.0,False,False,0.165223240584,False,0.195415790172,False,0.491371975462
1.0,1.0,0.0,1.0,False,False,0.165223240584,False,0.195415790172,False,0.491371975462
1.0,1.0,0.0,1.0,False,False,0.165223240584,False,0.195415790172,False,0.491371975462
1.0,0.0,0.0,1.0,False,False,0.0999963733727,False,0.0,False,4.08447669294e-05
1.0,2.0,0.0,1.0,False,False,0.180840340551,False,0.219576129518,False,0.492138604685
3.0,1.0,0.0,1.0,False,False,0.271845111365,False,0.366155377302,False,0.496982671993
1.0,0.0,0.0,1.0,False,False,0.0999963733727,False,0.0,False,4.08447669294e-05
1.0,0.0,0.0,2.0,False,False,0.117377874346,False,0.0,False,0.0117746705145
1.0,6.0,0.0,1.0,True,False,0.113576332892,False,0.1,False,0.167603428453
1.0,2.0,0.0,1.0,False,False,0.180840340551,False,0.219576129518,False,0.492138604685
3.318474,1.775426,0.81577,1.0,True,False,0.206851944125,True,0.6,True,0.717894954808
3.0,0.0,0.0,1.0,False,False,0.258472409794,False,0.288455433455,False,0.495539696328
3.0,1.0,0.0,1.0,False,False,0.271845111365,False,0.366155377302,False,0.496982671993
3.0,2.0,0.0,2.0,False,False,0.362478861695,True,0.705,True,0.502001618916
3.0,1.0,0.0,1.0,False,False,0.271845111365,False,0.366155377302,False,0.496982671993
1.0,0.0,0.0,1.0,False,False,0.0999963733727,False,0.0,False,4.08447669294e-05
1.0,5.0,0.0,1.0,False,False,0.12521662326,False,0.0,False,0.0582480414874
1.0,5.0,0.0,1.0,False,False,0.12521662326,False,0.0,False,0.0582480414874
1.0,5.0,0.0,1.0,False,False,0.12521662326,False,0.0,False,0.0582480414874
3.0,1.0,0.0,1.0,False,False,0.229238663952,False,0.254599550346,False,0.494935909855
2.0,3.0,1.0,1.0,False,True,0.521514035023,False,0.27803030303,False,0.426234250092
1.0,4.0,0.0,1.0,False,False,0.123750502299,False,0.0,False,0.0479825465074
1.0,6.0,0.0,1.0,False,False,0.207599480909,False,0.166666666667,False,0.491675524286
1.0,1.0,0.0,1.0,False,False,0.150740625003,False,0.110201325252,False,0.490340382982
1.0,1.0,0.0,1.0,True,False,0.150740625003,False,0.110201325252,False,0.490340382982
1.0,2.0,1.0,1.0,False,False,0.147227631692,False,0.0363636363636,False,0.132126168061
1.0,0.0,0.0,2.0,False,False,0.107288603634,False,0.0,False,0.107253390896
1.0,1.0,1.0,1.0,True,False,0.234487797518,False,0.411363636364,False,0.496719580257
3.0,4.447072,1.0,1.0,True,False,0.222744697799,True,0.6,True,0.653055275239
4.0,0.0,0.0,1.0,False,False,0.146198922842,False,0.0,False,0.131685809472
3.0,0.721122,0.0,0.14693,True,False,0.464800209027,True,1.0,True,0.993314977806
1.0,2.0,0.0,1.0,False,False,0.175912927,False,0.203165210032,False,0.492560363336
1.0,2.0,0.0,1.0,False,False,0.175912927,False,0.203165210032,False,0.492560363336
2.0,4.0,1.0,1.0,False,False,0.193667897824,False,0.0,False,0.0787106476768
1.0,5.0,0.0,1.0,False,False,0.12521662326,False,0.0,False,0.0582480414874
1.0,5.0,0.0,1.0,False,False,0.12521662326,False,0.0,False,0.0582480414874
1.0,5.0,0.0,1.0,False,False,0.12521662326,False,0.0,False,0.0582480414874
1.0,1.0,0.0,1.0,False,False,0.150740625003,False,0.110201325252,False,0.490340382982
1.0,1.0,0.0,1.0,False,False,0.150740625003,False,0.110201325252,False,0.490340382982
3.0,1.0,1.0,1.0,False,False,0.283935162488,False,0.345892857143,False,0.494270133497
1.0,5.0,0.0,1.0,False,False,0.12521662326,False,0.0,False,0.0582480414874
1.0,5.0,0.0,1.0,False,False,0.12521662326,False,0.0,False,0.0582480414874
2.0,0.0,0.0,1.0,False,False,0.110474891404,False,0.0,False,0.105062889958
2.241051,0.782704,0.0,1.0,True,False,0.460348326459,True,0.933333333333,True,0.794444719494
3.0,1.0,1.0,1.0,False,False,0.283935162488,False,0.345892857143,False,0.494270133497
1.0,1.0,0.0,1.0,False,False,0.150740625003,False,0.110201325252,False,0.490340382982
1.0,1.0,1.0,1.0,False,False,0.234487797518,False,0.411363636364,False,0.496719580257
1.0,0.0,0.0,2.0,False,False,0.107288603634,False,0.0,False,0.107253390896
1.0,1.0,0.0,1.0,False,False,0.150740625003,False,0.110201325252,False,0.490340382982
1.0,1.0,0.0,1.0,False,False,0.150740625003,False,0.110201325252,False,0.490340382982
1.0,0.0,1.0,2.0,False,False,0.140973150034,False,0.0,False,0.102937633757
1.0,3.0,0.0,1.0,False,False,0.1193027626,False,0.0,False,0.0933425326306
1.0,5.430866,0.0,1.0,True,False,0.125054056146,False,0.0,False,0.0584563507474
1.0,1.0,0.0,1.0,False,False,0.150740625003,False,0.110201325252,False,0.490340382982
1.0,1.0,0.0,1.0,False,False,0.150740625003,False,0.110201325252,False,0.490340382982
3.0,1.0,0.0,1.0,True,False,0.229238663952,False,0.254599550346,False,0.494935909855
3.0,1.0,0.0,1.0,False,False,0.229238663952,False,0.254599550346,False,0.494935909855
3.0,1.0,0.0,1.0,True,False,0.229238663952,False,0.254599550346,False,0.494935909855
1.0,0.0,0.0,1.0,False,False,0.0975018323321,False,0.0228206026,False,0.472768401869
1.0,3.0,0.0,1.0,False,False,0.1193027626,False,0.0,False,0.0933425326306
3.0,0.0,0.0,1.0,False,False,0.129808485339,False,0.0,False,0.128084680748
3.0,0.0,0.0,1.0,False,False,0.129808485339,False,0.0,False,0.128084680748
3.0,0.0,0.0,1.0,True,False,0.129808485339,False,0.0,False,0.128084680748
3.0,0.0,0.0,1.0,True,False,0.129808485339,False,0.0,False,0.128084680748
3.0,0.0,0.0,1.0,True,False,0.129808485339,False,0.0,False,0.128084680748
3.0,0.0,0.0,1.0,True,False,0.129808485339,False,0.0,False,0.128084680748
3.0,1.0,0.0,1.0,False,False,0.229238663952,False,0.254599550346,False,0.494935909855
